_id,trans_date_trans_time,amt,customer_id,city,state,city_population,merchant,category,first,last,gender,Job,dob
262416,19/08/2019 23:19,30.59,617,Cottekill,NY,12419,"Streich, Dietrich and Barton",shopping_net,Lisa,Lowe,F,Comptroller,19/10/1990
262440,18/12/2019 02:01,112.22,617,Cottekill,NY,12419,Strosin-Cruickshank,grocery_pos,Lisa,Lowe,F,Comptroller,19/10/1990
262464,03/06/2020 22:19,9.59,617,Cottekill,NY,12419,"Terry, Johns and Bins",misc_pos,Lisa,Lowe,F,Comptroller,19/10/1990
262488,25/10/2019 09:48,40.53,617,Cottekill,NY,12419,"Tillman, Dickinson and Labadie",gas_transport,Lisa,Lowe,F,Comptroller,19/10/1990
262512,15/12/2019 13:14,13.83,617,Cottekill,NY,12419,Torphy-Kertzmann,health_fitness,Lisa,Lowe,F,Comptroller,19/10/1990
262560,21/03/2019 23:19,2.33,617,Cottekill,NY,12419,"Turner, Ziemann and Lehner",food_dining,Lisa,Lowe,F,Comptroller,19/10/1990
262584,25/01/2020 19:26,9.76,617,Cottekill,NY,12419,Volkman Ltd,misc_net,Lisa,Lowe,F,Comptroller,19/10/1990
262608,20/06/2019 20:07,65.06,617,Cottekill,NY,12419,Waters-Cruickshank,health_fitness,Lisa,Lowe,F,Comptroller,19/10/1990
262632,07/08/2019 16:19,123.33,617,Cottekill,NY,12419,"Weber, Thiel and Hammes",kids_pets,Lisa,Lowe,F,Comptroller,19/10/1990
262656,24/07/2019 12:01,33.88,617,Cottekill,NY,12419,"Welch, Rath and Koepp",entertainment,Lisa,Lowe,F,Comptroller,19/10/1990
262680,22/11/2019 20:18,39.97,617,Cottekill,NY,12419,Will Ltd,food_dining,Lisa,Lowe,F,Comptroller,19/10/1990
262728,08/12/2019 14:57,69.39,617,Cottekill,NY,12419,"Wuckert, Wintheiser and Friesen",home,Lisa,Lowe,F,Comptroller,19/10/1990
262752,03/08/2019 20:27,7.28,617,Cottekill,NY,12419,"Zboncak, Rowe and Murazik",shopping_net,Lisa,Lowe,F,Comptroller,19/10/1990
262800,17/11/2019 22:20,89.14,77,Cowlesville,NY,14037,Ankunding LLC,shopping_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
262824,26/08/2019 02:46,95.91,77,Cowlesville,NY,14037,Bailey-Morar,grocery_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
262848,16/06/2020 17:54,4.01,77,Cowlesville,NY,14037,Bashirian Group,shopping_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
262896,20/03/2019 12:25,47.68,77,Cowlesville,NY,14037,Bernier and Sons,kids_pets,Ashley,Whitehead,F,Colour technologist,12/06/1983
262920,26/05/2020 20:46,28.59,77,Cowlesville,NY,14037,"Boehm, Block and Jakubowski",misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
262944,28/05/2019 21:23,8.68,77,Cowlesville,NY,14037,Boyer-Reichert,shopping_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
262968,24/02/2019 23:46,2.18,77,Cowlesville,NY,14037,Bruen-Yost,misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
262992,17/12/2019 20:42,18.56,77,Cowlesville,NY,14037,Champlin-Casper,home,Ashley,Whitehead,F,Colour technologist,12/06/1983
263016,19/10/2019 16:45,21.88,77,Cowlesville,NY,14037,Connelly-Carter,home,Ashley,Whitehead,F,Colour technologist,12/06/1983
263064,04/07/2019 08:02,76.67,77,Cowlesville,NY,14037,Cummings LLC,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263088,03/06/2020 12:59,15.55,77,Cowlesville,NY,14037,"Denesik, Powlowski and Pouros",home,Ashley,Whitehead,F,Colour technologist,12/06/1983
263112,04/05/2019 17:55,8.07,77,Cowlesville,NY,14037,"Douglas, DuBuque and McKenzie",travel,Ashley,Whitehead,F,Colour technologist,12/06/1983
263136,16/03/2020 17:40,29.91,77,Cowlesville,NY,14037,Eichmann-Russel,misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263160,30/11/2019 12:43,103.44,77,Cowlesville,NY,14037,Fadel Inc,health_fitness,Ashley,Whitehead,F,Colour technologist,12/06/1983
263184,09/07/2019 01:13,59.53,77,Cowlesville,NY,14037,Friesen-Stamm,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263232,15/12/2019 20:59,18.12,77,Cowlesville,NY,14037,Greenholt Ltd,health_fitness,Ashley,Whitehead,F,Colour technologist,12/06/1983
263256,12/10/2019 15:48,68.29,77,Cowlesville,NY,14037,Gutmann-Upton,misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263280,20/10/2019 21:12,1.67,77,Cowlesville,NY,14037,"Hahn, Douglas and Schowalter",travel,Ashley,Whitehead,F,Colour technologist,12/06/1983
263304,29/01/2019 07:58,65.75,77,Cowlesville,NY,14037,Harris Inc,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263328,29/05/2020 01:31,109.86,77,Cowlesville,NY,14037,"Heller, Gutmann and Zieme",grocery_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263352,21/09/2019 00:31,39.74,77,Cowlesville,NY,14037,Hills-Olson,grocery_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
263400,24/02/2020 15:16,106.72,77,Cowlesville,NY,14037,"Hyatt, Russel and Gleichner",health_fitness,Ashley,Whitehead,F,Colour technologist,12/06/1983
263424,02/01/2020 02:27,61.2,77,Cowlesville,NY,14037,"Jenkins, Hauck and Friesen",gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263448,06/04/2020 15:47,3.92,77,Cowlesville,NY,14037,Kemmer-Buckridge,misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263472,08/12/2019 08:41,92.19,77,Cowlesville,NY,14037,Kiehn-Emmerich,grocery_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263496,13/10/2019 14:17,21.89,77,Cowlesville,NY,14037,Klein Group,entertainment,Ashley,Whitehead,F,Colour technologist,12/06/1983
263520,29/05/2019 08:52,73.66,77,Cowlesville,NY,14037,Koss and Sons,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263568,13/04/2019 00:51,86.12,77,Cowlesville,NY,14037,"Kutch, Hermiston and Farrell",gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263592,14/12/2019 23:14,43.76,77,Cowlesville,NY,14037,"Lang, Towne and Schuppe",kids_pets,Ashley,Whitehead,F,Colour technologist,12/06/1983
263616,10/05/2020 03:00,40.54,77,Cowlesville,NY,14037,Ledner-Pfannerstill,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263640,09/05/2020 22:06,1.01,77,Cowlesville,NY,14037,Lind-Buckridge,entertainment,Ashley,Whitehead,F,Colour technologist,12/06/1983
263664,01/03/2020 14:43,5.06,77,Cowlesville,NY,14037,Lynch Ltd,shopping_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263688,17/04/2019 23:07,4.35,77,Cowlesville,NY,14037,McCullough LLC,misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263736,07/07/2019 21:55,3.36,77,Cowlesville,NY,14037,"Monahan, Bogisich and Ledner",misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263760,03/06/2020 00:07,84.71,77,Cowlesville,NY,14037,Mraz-Herzog,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263784,04/05/2020 19:30,38.05,77,Cowlesville,NY,14037,"Nienow, Barrows and Romaguera",personal_care,Ashley,Whitehead,F,Colour technologist,12/06/1983
263808,12/10/2019 01:18,111.69,77,Cowlesville,NY,14037,"Olson, Becker and Koch",gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263832,11/07/2019 06:48,67.61,77,Cowlesville,NY,14037,Parisian and Sons,gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
263856,07/04/2019 12:30,3.66,77,Cowlesville,NY,14037,Pouros-Conroy,shopping_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
263904,12/05/2019 20:38,8.02,77,Cowlesville,NY,14037,"Reichert, Huels and Hoppe",shopping_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
263928,02/06/2020 13:03,35.97,77,Cowlesville,NY,14037,Renner Ltd,home,Ashley,Whitehead,F,Colour technologist,12/06/1983
263952,30/06/2019 17:39,44.99,77,Cowlesville,NY,14037,"Roberts, Ryan and Smith",personal_care,Ashley,Whitehead,F,Colour technologist,12/06/1983
263976,14/06/2020 03:33,107.97,77,Cowlesville,NY,14037,"Rowe, Batz and Goodwin",grocery_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
264000,09/03/2020 11:46,72.27,77,Cowlesville,NY,14037,"Schaefer, Maggio and Daugherty",gas_transport,Ashley,Whitehead,F,Colour technologist,12/06/1983
264024,02/03/2019 21:41,10.51,77,Cowlesville,NY,14037,Schmeler-Howe,personal_care,Ashley,Whitehead,F,Colour technologist,12/06/1983
264072,18/12/2019 18:18,1.25,77,Cowlesville,NY,14037,Schuppe-Schuppe,food_dining,Ashley,Whitehead,F,Colour technologist,12/06/1983
264096,24/04/2019 22:01,8.53,77,Cowlesville,NY,14037,Stamm-Witting,shopping_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
264120,22/10/2019 23:23,17.59,77,Cowlesville,NY,14037,Streich Ltd,home,Ashley,Whitehead,F,Colour technologist,12/06/1983
264144,27/03/2020 13:04,6.54,77,Cowlesville,NY,14037,"Swaniawski, Lowe and Robel",shopping_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
264168,05/10/2019 16:13,43.49,77,Cowlesville,NY,14037,"Torp, Muller and Borer",health_fitness,Ashley,Whitehead,F,Colour technologist,12/06/1983
264192,21/04/2020 16:33,27.86,77,Cowlesville,NY,14037,"Turcotte, McKenzie and Koss",entertainment,Ashley,Whitehead,F,Colour technologist,12/06/1983
264240,21/04/2019 17:43,29.85,77,Cowlesville,NY,14037,White and Sons,home,Ashley,Whitehead,F,Colour technologist,12/06/1983
264264,30/06/2019 16:27,4.75,77,Cowlesville,NY,14037,"Wiza, Schaden and Stark",misc_pos,Ashley,Whitehead,F,Colour technologist,12/06/1983
264288,29/01/2019 22:54,69.45,77,Cowlesville,NY,14037,Zemlak Group,misc_net,Ashley,Whitehead,F,Colour technologist,12/06/1983
264312,11/06/2019 14:58,7.05,113,Coyle,OK,73027,"Altenwerth, Cartwright and Koss",shopping_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264336,22/11/2019 12:59,9.75,113,Coyle,OK,73027,"Bahringer, Bergnaum and Quitzon",home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264360,22/07/2019 08:21,77.52,113,Coyle,OK,73027,Bauch-Raynor,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264408,23/03/2019 02:28,5.44,113,Coyle,OK,73027,"Bernier, Volkman and Hoeger",misc_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264432,17/03/2019 17:25,165.25,113,Coyle,OK,73027,Bogisich-Weimann,kids_pets,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264456,19/05/2019 22:13,162.64,113,Coyle,OK,73027,"Brown, Homenick and Lesch",health_fitness,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264480,14/01/2020 08:41,151.15,113,Coyle,OK,73027,"Casper, Hand and Zulauf",grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264504,29/08/2019 23:44,51.11,113,Coyle,OK,73027,Collier LLC,home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264528,25/04/2020 13:50,40.23,113,Coyle,OK,73027,Conroy-Emard,food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264576,27/07/2019 22:11,8.28,113,Coyle,OK,73027,Daugherty LLC,kids_pets,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264600,25/02/2019 18:32,60.44,113,Coyle,OK,73027,Dickinson Ltd,personal_care,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264624,29/09/2019 00:14,146.83,113,Coyle,OK,73027,Durgan-Auer,misc_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264648,03/04/2020 15:18,100.32,113,Coyle,OK,73027,Erdman-Ebert,personal_care,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264672,06/05/2019 17:25,7.58,113,Coyle,OK,73027,Fisher Inc,shopping_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264696,18/03/2020 02:23,62.71,113,Coyle,OK,73027,Friesen-D'Amore,gas_transport,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264744,20/12/2019 13:59,1.64,113,Coyle,OK,73027,"Graham, Hegmann and Hammes",food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264768,16/12/2019 13:03,10.68,113,Coyle,OK,73027,"Hagenes, Kohler and Hoppe",food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264792,26/09/2019 16:30,1.63,113,Coyle,OK,73027,Harris Group,food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264816,03/04/2020 23:35,4.29,113,Coyle,OK,73027,"Heathcote, Yost and Kertzmann",shopping_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264840,27/03/2020 11:25,1.04,113,Coyle,OK,73027,"Herman, Treutel and Dickens",misc_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264864,31/12/2019 14:53,92.07,113,Coyle,OK,73027,"Hintz, Bauch and Smith",health_fitness,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264912,19/01/2019 15:39,7.06,113,Coyle,OK,73027,Jewess LLC,shopping_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264936,29/12/2019 09:02,92.65,113,Coyle,OK,73027,Kiehn Inc,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264960,16/06/2020 05:08,111.32,113,Coyle,OK,73027,Kilback LLC,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
264984,06/06/2019 20:13,2.99,113,Coyle,OK,73027,"Koss, Hansen and Lueilwitz",home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265008,20/03/2020 01:25,125.14,113,Coyle,OK,73027,Kuhic Inc,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265032,26/01/2019 12:38,243.89,113,Coyle,OK,73027,Kuphal-Toy,food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265080,06/05/2019 12:18,75.38,113,Coyle,OK,73027,Larson-Moen,entertainment,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265104,27/07/2019 13:24,4.68,113,Coyle,OK,73027,Lesch Ltd,shopping_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265128,20/06/2020 22:53,5.39,113,Coyle,OK,73027,"Lubowitz, Terry and Stracke",personal_care,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265152,03/07/2019 06:28,54.68,113,Coyle,OK,73027,Marks Inc,gas_transport,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265176,11/01/2019 12:55,16.09,113,Coyle,OK,73027,McKenzie-Huels,food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265200,01/03/2020 04:57,104.94,113,Coyle,OK,73027,Miller-Hauck,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265248,23/06/2019 01:50,43.72,113,Coyle,OK,73027,Murray Ltd,grocery_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265272,30/08/2019 16:29,45.46,113,Coyle,OK,73027,"O'Connell, Botsford and Hand",home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265296,11/07/2019 03:52,33.09,113,Coyle,OK,73027,Ortiz Group,grocery_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265320,25/11/2019 17:41,25.43,113,Coyle,OK,73027,Pagac LLC,shopping_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265344,09/12/2019 23:28,2.09,113,Coyle,OK,73027,Pfeffer and Sons,shopping_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265368,10/09/2019 18:21,1.15,113,Coyle,OK,73027,"Quitzon, Green and Bashirian",shopping_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265416,16/08/2019 11:25,44.35,113,Coyle,OK,73027,"Reilly, Heaney and Cole",gas_transport,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265440,30/06/2019 22:47,28.59,113,Coyle,OK,73027,"Roberts, Daniel and Macejkovic",kids_pets,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265464,01/06/2020 18:09,2.41,113,Coyle,OK,73027,"Romaguera, Cruickshank and Greenholt",shopping_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265488,02/01/2020 23:38,27.15,113,Coyle,OK,73027,Ruecker-Mayert,kids_pets,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265512,21/09/2019 01:50,71.34,113,Coyle,OK,73027,"Schaefer, Maggio and Daugherty",gas_transport,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265536,15/06/2019 18:32,43.55,113,Coyle,OK,73027,Schmidt-Larkin,home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265584,26/08/2019 20:58,4.49,113,Coyle,OK,73027,Schuppe-Schuppe,food_dining,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265608,17/06/2020 22:58,69.84,113,Coyle,OK,73027,Sporer-Keebler,personal_care,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265632,08/12/2019 02:54,64.36,113,Coyle,OK,73027,"Streich, Hansen and Veum",gas_transport,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265656,04/06/2020 19:48,4.58,113,Coyle,OK,73027,Thiel Ltd,travel,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265680,08/06/2020 16:06,8.88,113,Coyle,OK,73027,"Towne, Greenholt and Koepp",shopping_net,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265704,19/03/2020 02:28,103.46,113,Coyle,OK,73027,Vandervort-Funk,grocery_pos,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265752,16/07/2019 15:36,60.61,113,Coyle,OK,73027,Wilkinson PLC,kids_pets,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265776,20/12/2019 17:33,24.21,113,Coyle,OK,73027,"Witting, Beer and Ernser",home,Brenda,Perez,F,Amenity horticulturist,21/03/1985
265800,13/12/2019 13:56,99.96,113,Coyle,OK,73027,Yost-Rogahn,personal_care,Brenda,Perez,F,Amenity horticulturist,21/03/1985
267336,19/05/2019 22:19,32.35,67,Creedmoor,NC,27522,Abbott-Rogahn,entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
267360,13/07/2019 18:19,42.82,67,Creedmoor,NC,27522,"Armstrong, Walter and Gottlieb",food_dining,April,Johnson,F,Chief Strategy Officer,19/09/1987
267384,12/01/2019 23:01,59.16,67,Creedmoor,NC,27522,Bahringer-Streich,food_dining,April,Johnson,F,Chief Strategy Officer,19/09/1987
267432,20/04/2019 14:57,26.48,67,Creedmoor,NC,27522,"Becker, Harris and Harvey",personal_care,April,Johnson,F,Chief Strategy Officer,19/09/1987
267456,17/03/2019 21:14,80.12,67,Creedmoor,NC,27522,Berge-Ullrich,home,April,Johnson,F,Chief Strategy Officer,19/09/1987
267480,05/01/2019 15:54,1.47,67,Creedmoor,NC,27522,"Bins, Balistreri and Beatty",shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267504,26/05/2020 18:33,12.88,67,Creedmoor,NC,27522,Bode-Rempel,kids_pets,April,Johnson,F,Chief Strategy Officer,19/09/1987
267528,22/12/2019 17:15,7.76,67,Creedmoor,NC,27522,Bogisich-Weimann,kids_pets,April,Johnson,F,Chief Strategy Officer,19/09/1987
267552,31/03/2020 15:14,1760.62,67,Creedmoor,NC,27522,Boyer-Reichert,shopping_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
267600,03/01/2020 10:07,235.61,67,Creedmoor,NC,27522,"Casper, Hand and Zulauf",grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267624,08/02/2020 00:48,31.55,67,Creedmoor,NC,27522,Christiansen-Gusikowski,misc_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267648,09/03/2019 19:53,93.74,67,Creedmoor,NC,27522,Connelly-Carter,home,April,Johnson,F,Chief Strategy Officer,19/09/1987
267672,03/08/2019 04:22,67.54,67,Creedmoor,NC,27522,Corwin-Collins,gas_transport,April,Johnson,F,Chief Strategy Officer,19/09/1987
267696,07/06/2019 15:52,42.97,67,Creedmoor,NC,27522,Cruickshank-Mills,entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
267720,03/03/2019 21:55,77.15,67,Creedmoor,NC,27522,"Daugherty, Pouros and Beahan",shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267768,13/06/2019 19:35,2.4,67,Creedmoor,NC,27522,Dooley Inc,shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267792,15/06/2020 08:02,201.06,67,Creedmoor,NC,27522,Doyle Ltd,grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
267816,16/12/2019 14:27,62.3,67,Creedmoor,NC,27522,Eichmann-Kilback,home,April,Johnson,F,Chief Strategy Officer,19/09/1987
267840,10/05/2019 13:09,34.82,67,Creedmoor,NC,27522,Fadel Inc,health_fitness,April,Johnson,F,Chief Strategy Officer,19/09/1987
267864,08/06/2019 18:48,73.82,67,Creedmoor,NC,27522,Fisher Inc,shopping_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
267888,11/08/2019 13:46,18.07,67,Creedmoor,NC,27522,Fritsch and Sons,health_fitness,April,Johnson,F,Chief Strategy Officer,19/09/1987
267936,24/04/2019 23:42,74.44,67,Creedmoor,NC,27522,Gottlieb-Hansen,personal_care,April,Johnson,F,Chief Strategy Officer,19/09/1987
267960,22/06/2019 11:58,54.1,67,Creedmoor,NC,27522,"Greenfelder, Bartoletti and Davis",misc_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
267984,04/11/2019 08:37,224.44,67,Creedmoor,NC,27522,Hackett-Lueilwitz,grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268008,01/02/2019 02:24,106.06,67,Creedmoor,NC,27522,Halvorson Group,misc_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268032,16/11/2019 04:04,65.72,67,Creedmoor,NC,27522,"Hayes, Marquardt and Dibbert",misc_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268056,03/12/2019 11:27,215.21,67,Creedmoor,NC,27522,"Heller, Gutmann and Zieme",grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268104,06/04/2020 23:53,109.9,67,Creedmoor,NC,27522,"Hills, Hegmann and Schaefer",health_fitness,April,Johnson,F,Chief Strategy Officer,19/09/1987
268128,13/04/2020 23:13,210.57,67,Creedmoor,NC,27522,"Hoppe, Harris and Bednar",entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
268152,16/09/2019 15:48,10.13,67,Creedmoor,NC,27522,"Hyatt, Russel and Gleichner",health_fitness,April,Johnson,F,Chief Strategy Officer,19/09/1987
268176,09/06/2020 10:27,73.23,67,Creedmoor,NC,27522,Jaskolski-Dibbert,grocery_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268200,06/06/2020 17:31,1321.04,67,Creedmoor,NC,27522,Jewess LLC,shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268224,01/03/2019 09:04,58.97,67,Creedmoor,NC,27522,Kemmer-Reinger,grocery_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268272,01/09/2019 17:29,99.45,67,Creedmoor,NC,27522,"Kihn, Brakus and Goyette",personal_care,April,Johnson,F,Chief Strategy Officer,19/09/1987
268296,12/09/2019 12:27,159.73,67,Creedmoor,NC,27522,Kilback and Sons,entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
268320,28/02/2019 00:29,198.38,67,Creedmoor,NC,27522,Koepp-Witting,grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268344,25/11/2019 20:17,2.88,67,Creedmoor,NC,27522,Kris-Padberg,shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268368,29/01/2020 19:28,133.32,67,Creedmoor,NC,27522,"Kuhic, Bins and Pfeffer",shopping_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268392,15/03/2019 16:27,6.49,67,Creedmoor,NC,27522,"Kunze, Larkin and Mayert",travel,April,Johnson,F,Chief Strategy Officer,19/09/1987
268440,03/03/2019 13:07,77.8,67,Creedmoor,NC,27522,"Langworth, Boehm and Gulgowski",shopping_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268464,16/11/2019 18:33,69.02,67,Creedmoor,NC,27522,Leffler-Goldner,personal_care,April,Johnson,F,Chief Strategy Officer,19/09/1987
268488,17/08/2019 19:21,36.29,67,Creedmoor,NC,27522,Lind-Buckridge,entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
268512,31/03/2019 17:00,30.52,67,Creedmoor,NC,27522,"Lubowitz, Terry and Stracke",personal_care,April,Johnson,F,Chief Strategy Officer,19/09/1987
268536,15/06/2020 15:15,6.13,67,Creedmoor,NC,27522,Macejkovic-Lesch,shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268560,26/08/2019 20:32,103.35,67,Creedmoor,NC,27522,"McDermott, Osinski and Morar",home,April,Johnson,F,Chief Strategy Officer,19/09/1987
268608,14/12/2019 04:14,226.85,67,Creedmoor,NC,27522,"Moen, Reinger and Murphy",grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268632,08/08/2019 20:37,137.98,67,Creedmoor,NC,27522,Morissette LLC,entertainment,April,Johnson,F,Chief Strategy Officer,19/09/1987
268656,14/07/2019 04:44,53.94,67,Creedmoor,NC,27522,Murray Ltd,grocery_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268680,09/01/2019 18:23,54.61,67,Creedmoor,NC,27522,Nolan-Williamson,kids_pets,April,Johnson,F,Chief Strategy Officer,19/09/1987
268704,06/07/2019 15:23,21.43,67,Creedmoor,NC,27522,"Okuneva, Schneider and Rau",shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268728,26/02/2020 09:42,229.07,67,Creedmoor,NC,27522,Pacocha-O'Reilly,grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268776,24/04/2019 21:00,4.42,67,Creedmoor,NC,27522,Pouros-Conroy,shopping_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268800,28/11/2019 15:58,123.26,67,Creedmoor,NC,27522,Price Inc,shopping_net,April,Johnson,F,Chief Strategy Officer,19/09/1987
268824,10/07/2019 11:35,198.39,67,Creedmoor,NC,27522,Rau and Sons,grocery_pos,April,Johnson,F,Chief Strategy Officer,19/09/1987
268848,18/12/2019 21:19,129.42,67,Creedmoor,NC,27522,"Reichel, Bradtke and Blanda",travel,April,Johnson,F,Chief Strategy Officer,19/09/1987
268872,13/06/2020 20:22,26.3,67,Creedmoor,NC,27522,Renner Ltd,home,April,Johnson,F,Chief Strategy Officer,19/09/1987
268896,07/04/2019 11:04,84.96,67,Creedmoor,NC,27522,Rodriguez Group,gas_transport,April,Johnson,F,Chief Strategy Officer,19/09/1987
268944,27/01/2019 19:27,51.63,67,Creedmoor,NC,27522,"Runte, Green and Emard",health_fitness,April,Johnson,F,Chief Strategy Officer,19/09/1987
268968,08/06/2019 04:39,44.54,67,Creedmoor,NC,27522,"Schaefer, McGlynn and Bosco",gas_transport,April,Johnson,F,Chief Strategy Officer,19/09/1987
